Source_DC,Destination_DC,SKU,PerUnitTransportationCost,TransitTimeDays
DC_7,DC_1,SKU_12,2.437221125441795,6
DC_7,DC_1,SKU_13,3.533988346013286,6
DC_7,DC_1,SKU_14,4.525690430079373,6
DC_7,DC_1,SKU_15,2.341623082034288,3
DC_7,DC_1,SKU_16,4.140399873261689,3
DC_7,DC_1,SKU_17,4.761681251649616,8
DC_7,DC_1,SKU_18,2.412510863554389,5
DC_7,DC_1,SKU_19,2.9598154067446076,9
DC_7,DC_1,SKU_20,2.9128652567699187,2
DC_7,DC_1,SKU_21,1.8770043811242536,7
DC_7,DC_1,SKU_22,3.148637438071644,5
DC_7,DC_1,SKU_23,1.3862913359392461,3
DC_7,DC_1,SKU_24,4.823276397027094,2
DC_7,DC_1,SKU_25,2.171585027005122,4
DC_7,DC_1,SKU_26,2.91726194721813,7
DC_7,DC_1,SKU_27,2.276603458083289,2
DC_7,DC_1,SKU_28,2.4517566627413947,6
DC_7,DC_1,SKU_29,0.5368924450893299,5
DC_7,DC_1,SKU_30,2.7408933616432694,8
DC_7,DC_1,SKU_31,4.824594210943459,3
DC_7,DC_1,SKU_32,3.6816402619529796,7
DC_7,DC_1,SKU_33,1.6350041040377847,3
DC_7,DC_1,SKU_34,4.762267775795273,4
DC_7,DC_1,SKU_35,2.956561516700634,3
DC_7,DC_1,SKU_36,0.770329257597421,3
DC_7,DC_1,SKU_37,3.6946988304541084,3
DC_7,DC_1,SKU_38,1.147255119456399,4
DC_7,DC_1,SKU_39,4.995046791707774,1
DC_7,DC_1,SKU_40,2.016148608845355,3
DC_7,DC_1,SKU_41,1.920441321420458,6
DC_7,DC_1,SKU_42,1.8924461193626745,7
DC_7,DC_1,SKU_43,1.3462635491558401,8
DC_7,DC_1,SKU_44,4.058163066857512,2
DC_7,DC_1,SKU_45,0.5543147088527808,6
DC_7,DC_1,SKU_46,3.225917702115374,3
DC_7,DC_1,SKU_47,0.7842223767386269,8
DC_7,DC_1,SKU_48,2.6202765172016385,3
DC_7,DC_1,SKU_49,2.5677309868898455,9
DC_7,DC_1,SKU_50,4.227701655207408,6
DC_7,DC_2,SKU_1,1.5676446364571177,6
DC_7,DC_2,SKU_2,3.866932032778074,6
DC_7,DC_2,SKU_3,0.8050837812265066,8
DC_7,DC_2,SKU_4,3.3696628296886795,2
DC_7,DC_2,SKU_5,3.4885658267750768,5
DC_7,DC_2,SKU_6,3.8422467373388787,3
DC_7,DC_2,SKU_7,4.303515011723329,1
DC_7,DC_2,SKU_8,0.6422901720685879,5
DC_7,DC_2,SKU_9,4.552997378488827,4
DC_7,DC_2,SKU_10,1.9096283321996987,5
DC_7,DC_2,SKU_11,3.653414003478722,1
DC_7,DC_2,SKU_12,4.741712152181361,3
DC_7,DC_2,SKU_13,2.3171495236137467,4
DC_7,DC_2,SKU_14,1.4618311792750487,8
DC_7,DC_2,SKU_15,4.128812686609584,8
DC_7,DC_2,SKU_16,2.5437536157549374,8
DC_7,DC_2,SKU_17,1.7675570951353623,2
DC_7,DC_2,SKU_18,0.8599211725853966,8
DC_7,DC_2,SKU_19,2.4175187547385075,3
DC_7,DC_2,SKU_20,2.384415457171947,2
DC_7,DC_2,SKU_21,3.803330889526451,9
DC_7,DC_2,SKU_22,1.1729719335062505,3
DC_7,DC_2,SKU_23,2.6632555541103793,9
DC_7,DC_2,SKU_24,0.9546271092106633,2
DC_7,DC_2,SKU_25,3.8656564309013777,6
DC_7,DC_2,SKU_26,3.997830091275831,6
DC_7,DC_2,SKU_27,4.345778584183259,4
DC_7,DC_2,SKU_28,2.232728056416275,9
DC_7,DC_2,SKU_29,2.379375526409162,7
DC_7,DC_2,SKU_30,0.5882473961341412,5
DC_7,DC_2,SKU_31,4.12705269719818,9
DC_7,DC_2,SKU_32,1.6201804447156718,6
DC_7,DC_2,SKU_33,0.8155312058614534,5
DC_7,DC_2,SKU_34,1.072315351475991,9
DC_7,DC_2,SKU_35,1.265686885150326,5
DC_7,DC_2,SKU_36,4.308958293382881,6
DC_7,DC_2,SKU_37,0.6667339716207175,7
DC_7,DC_2,SKU_38,3.67158019966383,5
DC_7,DC_2,SKU_39,1.5378738809641876,8
DC_7,DC_2,SKU_40,3.972149890105163,4
DC_7,DC_2,SKU_41,1.9378465331336412,5
DC_7,DC_2,SKU_42,3.46484931902079,3
DC_7,DC_2,SKU_43,2.5352353053011254,7
DC_7,DC_2,SKU_44,2.731187626918426,3
DC_7,DC_2,SKU_45,1.3321670844776785,3
DC_7,DC_2,SKU_46,3.506812978810573,5
DC_7,DC_2,SKU_47,4.840802850276581,6
DC_7,DC_2,SKU_48,3.324002107417909,4
DC_7,DC_2,SKU_49,1.9556949273941573,8
DC_7,DC_2,SKU_50,1.1163498554490614,2
DC_7,DC_3,SKU_1,1.0694539003836976,3
DC_7,DC_3,SKU_2,2.717034486399513,6
DC_7,DC_3,SKU_3,2.663537756808773,2
DC_7,DC_3,SKU_4,2.984723721369556,8
DC_7,DC_3,SKU_5,4.286105470873394,6
DC_7,DC_3,SKU_6,1.4845745820952514,9
DC_7,DC_3,SKU_7,0.6822912782359483,7
DC_7,DC_3,SKU_8,2.308783660768488,1
DC_7,DC_3,SKU_9,1.8243219829493336,4
DC_7,DC_3,SKU_10,3.1378205933975365,4
DC_7,DC_3,SKU_11,1.9131980135793984,3
DC_7,DC_3,SKU_12,1.5656581735419617,8
DC_7,DC_3,SKU_13,4.967617901837065,8
DC_7,DC_3,SKU_14,0.8255677272622581,6
DC_7,DC_3,SKU_15,1.115250243680596,6
DC_7,DC_3,SKU_16,4.28868803515664,5
DC_7,DC_3,SKU_17,2.043698026068546,8
DC_7,DC_3,SKU_18,3.741872310915543,2
DC_7,DC_3,SKU_19,4.746043477206396,7
DC_7,DC_3,SKU_20,1.889535462586637,5
DC_7,DC_3,SKU_21,4.092228484458375,5
DC_7,DC_3,SKU_22,0.7212133562964241,4
DC_7,DC_3,SKU_23,1.8452647763590115,4
DC_7,DC_3,SKU_24,1.5886747765365645,9
DC_7,DC_3,SKU_25,0.8720016709394403,4
DC_7,DC_3,SKU_26,3.7960458311017837,3
DC_7,DC_3,SKU_27,2.804081570039611,9
DC_7,DC_3,SKU_28,3.4367603078630906,5
DC_7,DC_3,SKU_29,2.865107183280088,7
DC_7,DC_3,SKU_30,1.1487551711812227,8
DC_7,DC_3,SKU_31,2.668267641093162,8
DC_7,DC_3,SKU_32,1.4642231418961682,3
DC_7,DC_3,SKU_33,3.2358096620762415,9
DC_7,DC_3,SKU_34,2.5440252071309115,8
DC_7,DC_3,SKU_35,4.027638131903929,5
DC_7,DC_3,SKU_36,2.380996476141582,3
DC_7,DC_3,SKU_37,2.5341969946091076,7
DC_7,DC_3,SKU_38,3.368266240708107,2
DC_7,DC_3,SKU_39,0.519618109804612,1
DC_7,DC_3,SKU_40,4.6995127759360775,9
DC_7,DC_3,SKU_41,0.6537901506848933,8
DC_7,DC_3,SKU_42,3.761918841109462,9
DC_7,DC_3,SKU_43,1.8993785962236498,8
DC_7,DC_3,SKU_44,1.3312125930644745,2
DC_7,DC_3,SKU_45,1.2859252945491564,8
DC_7,DC_3,SKU_46,2.722311566337026,7
DC_7,DC_3,SKU_47,3.193539575712395,9
DC_7,DC_3,SKU_48,0.7334693491729649,1
DC_7,DC_3,SKU_49,0.8379214061239129,7
DC_7,DC_3,SKU_50,1.962759395263169,2
DC_7,DC_4,SKU_1,4.606628980661704,4
DC_7,DC_4,SKU_2,3.899467726320115,3
DC_7,DC_4,SKU_3,2.891686672870272,8
DC_7,DC_4,SKU_4,1.0021204090995863,6
DC_7,DC_4,SKU_5,4.9388630831730005,2
DC_7,DC_4,SKU_6,1.3806848823745452,8
DC_7,DC_4,SKU_7,4.426082667876534,8
DC_7,DC_4,SKU_8,4.238103223391063,1
DC_7,DC_4,SKU_9,2.8133631302867292,1
DC_7,DC_4,SKU_10,3.8074233723345294,9
DC_7,DC_4,SKU_11,0.6719125269082598,5
DC_7,DC_4,SKU_12,3.4384672919377293,9
DC_7,DC_4,SKU_13,1.2087524663411173,1
DC_7,DC_4,SKU_14,0.5266769690159516,6
DC_7,DC_4,SKU_15,4.313327607181565,4
DC_7,DC_4,SKU_16,3.771970020763281,6
DC_7,DC_4,SKU_17,3.5042077111245575,2
DC_7,DC_4,SKU_18,3.3959845534433786,8
DC_7,DC_4,SKU_19,0.7830168010361908,8
DC_7,DC_4,SKU_20,2.251698785640717,2
DC_7,DC_4,SKU_21,3.9010605929838604,4
DC_7,DC_4,SKU_22,2.2552972958643274,3
DC_7,DC_4,SKU_23,1.914732684803563,7
DC_7,DC_4,SKU_24,1.8655394740232278,7
DC_7,DC_4,SKU_25,1.468042686707184,5
DC_7,DC_4,SKU_26,4.688634525551429,4
DC_7,DC_4,SKU_27,1.7512193675000267,7
DC_7,DC_4,SKU_28,0.5239588575697891,7
DC_7,DC_4,SKU_29,3.9806330802024554,4
DC_7,DC_4,SKU_30,0.6197115361845374,6
DC_7,DC_4,SKU_31,4.331680021912973,2
DC_7,DC_4,SKU_32,2.0339735697156067,6
DC_7,DC_4,SKU_33,1.6906870034646349,9
DC_7,DC_4,SKU_34,3.4455478605061916,5
DC_7,DC_4,SKU_35,3.0056546441333305,1
DC_7,DC_4,SKU_36,3.163614819885815,7
DC_7,DC_4,SKU_37,1.3405136322306679,6
DC_7,DC_4,SKU_38,0.8003761468284061,1
DC_7,DC_4,SKU_39,3.5528866327117052,1
DC_7,DC_4,SKU_40,2.272900230127596,4
DC_7,DC_4,SKU_41,1.257038794416574,4
DC_7,DC_4,SKU_42,3.4042940344061825,7
DC_7,DC_4,SKU_43,2.176373537612577,9
DC_7,DC_4,SKU_44,3.4191276913986597,3
DC_7,DC_4,SKU_45,4.74174369571395,2
DC_7,DC_4,SKU_46,2.806621820812114,3
DC_7,DC_4,SKU_47,1.6348189181867125,3
DC_7,DC_4,SKU_48,3.559149012205986,4
DC_7,DC_4,SKU_49,2.6445557461100835,5
DC_7,DC_4,SKU_50,1.2441669148093366,1
DC_7,DC_5,SKU_1,2.1826754136805273,4
DC_7,DC_5,SKU_2,4.693748628444674,5
DC_7,DC_5,SKU_3,0.6855251629957717,1
DC_7,DC_5,SKU_4,2.462217340876645,2
DC_7,DC_5,SKU_5,3.0163364599093176,1
DC_7,DC_5,SKU_6,2.3103929020615968,9
DC_7,DC_5,SKU_7,2.7415835338279115,7
DC_7,DC_5,SKU_8,3.923058925494347,8
DC_7,DC_5,SKU_9,2.1513102431764786,9
DC_7,DC_5,SKU_10,3.467505464220372,1
DC_7,DC_5,SKU_11,1.6405570835285732,6
DC_7,DC_5,SKU_12,0.9669861888563331,1
DC_7,DC_5,SKU_13,3.193867304734376,3
DC_7,DC_5,SKU_14,3.4652425727063423,3
DC_7,DC_5,SKU_15,4.076589896693495,7
DC_7,DC_5,SKU_16,2.900846439414427,3
DC_7,DC_5,SKU_17,2.8293752106024552,9
DC_7,DC_5,SKU_18,2.7843652519535627,8
DC_7,DC_5,SKU_19,1.015397907468567,7
DC_7,DC_5,SKU_20,1.0628520206734644,7
DC_7,DC_5,SKU_21,2.067037878683159,6
DC_7,DC_5,SKU_22,3.0215838830898285,4
DC_7,DC_5,SKU_23,2.84256744934628,2
DC_7,DC_5,SKU_24,0.9835394739884895,1
DC_7,DC_5,SKU_25,3.660878876676641,1
DC_7,DC_5,SKU_26,1.15378704385604,8
DC_7,DC_5,SKU_27,2.4338165401840035,2
DC_7,DC_5,SKU_28,1.655742085551764,9
DC_7,DC_5,SKU_29,0.6350910157280134,5
DC_7,DC_5,SKU_30,3.0709400694489624,4
DC_7,DC_5,SKU_31,4.9626475745835315,8
DC_7,DC_5,SKU_32,4.185982967799595,7
DC_7,DC_5,SKU_33,1.0021726614500024,6
DC_7,DC_5,SKU_34,1.917537238353983,7
DC_7,DC_5,SKU_35,1.8167400231784048,5
DC_7,DC_5,SKU_36,4.36608661888055,6
DC_7,DC_5,SKU_37,3.7000828310139044,7
DC_7,DC_5,SKU_38,3.114709210777618,5
DC_7,DC_5,SKU_39,4.153158981256004,8
DC_7,DC_5,SKU_40,2.589492851578188,2
DC_7,DC_5,SKU_41,1.7425338459955615,9
DC_7,DC_5,SKU_42,4.359471786690154,1
DC_7,DC_5,SKU_43,3.8825589516414047,5
DC_7,DC_5,SKU_44,0.9809838297007725,3
DC_7,DC_5,SKU_45,2.1649949868198983,7
DC_7,DC_5,SKU_46,3.7330127658608725,7
DC_7,DC_5,SKU_47,0.7030214537065678,1
DC_7,DC_5,SKU_48,1.4202695241175811,7
DC_7,DC_5,SKU_49,3.8563890726439984,2
DC_7,DC_5,SKU_50,3.864845416674248,5
DC_7,DC_6,SKU_1,3.3126205451464803,6
DC_7,DC_6,SKU_2,4.909614947520711,3
DC_7,DC_6,SKU_3,3.2547139652445307,2
DC_7,DC_6,SKU_4,0.9593371614474406,8
DC_7,DC_6,SKU_5,4.43219819523014,5
DC_7,DC_6,SKU_6,4.424477286859615,9
DC_7,DC_6,SKU_7,0.8881212708678421,7
DC_7,DC_6,SKU_8,2.8385055340966847,2
DC_7,DC_6,SKU_9,3.09382498154135,3
DC_7,DC_6,SKU_10,1.061312509497556,7
DC_7,DC_6,SKU_11,1.1093848241802262,2
DC_7,DC_6,SKU_12,4.687381704533084,1
DC_7,DC_6,SKU_13,2.447607025518429,9
DC_7,DC_6,SKU_14,3.7283159993234465,7
DC_7,DC_6,SKU_15,3.6695883041245856,7
DC_7,DC_6,SKU_16,1.5750711305040945,1
DC_7,DC_6,SKU_17,3.307500244233367,8
DC_7,DC_6,SKU_18,3.212633895200417,3
DC_7,DC_6,SKU_19,3.3975227379794455,7
DC_7,DC_6,SKU_20,4.379688312319048,2
DC_7,DC_6,SKU_21,2.2897803903022504,1
DC_7,DC_6,SKU_22,4.461115975140037,1
DC_7,DC_6,SKU_23,4.518506130784237,8
DC_7,DC_6,SKU_24,4.7259914932971006,1
DC_7,DC_6,SKU_25,1.6007732332351972,5
DC_7,DC_6,SKU_26,3.6032360855018357,4
DC_7,DC_6,SKU_27,1.6352553180957639,1
DC_7,DC_6,SKU_28,4.081609140890704,7
DC_7,DC_6,SKU_29,1.9530548086005546,2
DC_7,DC_6,SKU_30,4.724420572236915,5
DC_7,DC_6,SKU_31,0.6411270596206478,5
DC_7,DC_6,SKU_32,3.8026416662946523,3
DC_7,DC_6,SKU_33,2.3894166730202206,9
DC_7,DC_6,SKU_34,0.7833713393016519,2
DC_7,DC_6,SKU_35,2.948810521738791,1
DC_7,DC_6,SKU_36,1.334092890748323,2
DC_7,DC_6,SKU_37,1.1065360321284714,1
DC_7,DC_6,SKU_38,3.3838436138701997,5
DC_7,DC_6,SKU_39,1.9321474877573939,5
DC_7,DC_6,SKU_40,3.0061629607559293,6
DC_7,DC_6,SKU_41,3.3706872031084947,3
DC_7,DC_6,SKU_42,2.0008055914829006,1
DC_7,DC_6,SKU_43,4.820053463686064,1
DC_7,DC_6,SKU_44,2.9070683887218993,8
DC_7,DC_6,SKU_45,1.7193344354204878,5
DC_7,DC_6,SKU_46,1.696528589122679,5
DC_7,DC_6,SKU_47,0.6363195191583153,1
DC_7,DC_6,SKU_48,1.7326169178345667,3
DC_7,DC_6,SKU_49,2.9572246934724467,3
DC_7,DC_6,SKU_50,4.7059337871824924,3
DC_7,DC_7,SKU_1,2.4319524456688786,9
DC_7,DC_7,SKU_2,1.0127537125004458,1
DC_7,DC_7,SKU_3,3.5237474863189258,9
DC_7,DC_7,SKU_4,3.7440194857344395,3
DC_7,DC_7,SKU_5,1.5209866166132517,9
DC_7,DC_7,SKU_6,4.79264361731025,9
DC_7,DC_7,SKU_7,4.242911633610111,4
DC_7,DC_7,SKU_8,0.5703948288834536,4
DC_7,DC_7,SKU_9,4.294300642937782,9
DC_7,DC_7,SKU_10,4.2674861433141436,8
DC_7,DC_7,SKU_11,3.8245011301336893,4
DC_7,DC_7,SKU_12,1.1886916872371958,1
DC_7,DC_7,SKU_13,2.3594152126858647,7
DC_7,DC_7,SKU_14,1.0672494411231654,8
DC_7,DC_7,SKU_15,2.6435223207246477,3
DC_7,DC_7,SKU_16,2.3196399349151644,2
DC_7,DC_7,SKU_17,3.6536808318740572,6
DC_7,DC_7,SKU_18,4.063579422900066,6
DC_7,DC_7,SKU_19,4.5901298485465425,9
DC_7,DC_7,SKU_20,4.082836767952417,3
DC_7,DC_7,SKU_21,3.341198463779431,6
DC_7,DC_7,SKU_22,2.9159069808677094,3
DC_7,DC_7,SKU_23,1.611334508728194,6
DC_7,DC_7,SKU_24,1.0737487700239359,3
DC_7,DC_7,SKU_25,2.2663678928802224,8
DC_7,DC_7,SKU_26,4.202314187195441,3
DC_7,DC_7,SKU_27,2.7565133892875275,6
DC_7,DC_7,SKU_28,2.517651209442094,9
DC_7,DC_7,SKU_29,1.041531981093734,3
DC_7,DC_7,SKU_30,1.0516242042823234,7
DC_7,DC_7,SKU_31,2.5434346701989146,8
DC_7,DC_7,SKU_32,2.152282164940815,6
DC_7,DC_7,SKU_33,3.313157412800093,5
DC_7,DC_7,SKU_34,2.3651644066446194,2
DC_7,DC_7,SKU_35,3.6296980662994267,3
DC_7,DC_7,SKU_36,2.8107408260383573,5
DC_7,DC_7,SKU_37,1.566411432750431,5
DC_7,DC_7,SKU_38,1.3972136855478214,9
DC_7,DC_7,SKU_39,4.246740558672735,7
DC_7,DC_7,SKU_40,1.618410847671918,3
DC_7,DC_7,SKU_41,3.908309892489623,6
DC_7,DC_7,SKU_42,1.2607598711016759,9
DC_7,DC_7,SKU_43,1.6815756714618066,4
DC_7,DC_7,SKU_44,2.5418919211265907,3
DC_7,DC_7,SKU_45,1.9885774765146946,8
DC_7,DC_7,SKU_46,4.148243028253287,3
DC_7,DC_7,SKU_47,1.8339832615072873,5
DC_7,DC_7,SKU_48,4.807911259361178,2
DC_7,DC_7,SKU_49,1.8939439136430654,5
DC_7,DC_7,SKU_50,3.9128388835986714,7
DC_7,DC_8,SKU_1,0.8447484391750095,8
DC_7,DC_8,SKU_2,2.01274402360811,4
DC_7,DC_8,SKU_3,3.4010252873252793,1
DC_7,DC_8,SKU_4,0.6067236213760577,6
DC_7,DC_8,SKU_5,4.519699863201849,4
DC_7,DC_8,SKU_6,4.743107201262904,9
DC_7,DC_8,SKU_7,4.706595363530748,9
DC_7,DC_8,SKU_8,3.7953534677368146,4
DC_7,DC_8,SKU_9,4.191318322741298,4
DC_7,DC_8,SKU_10,4.078474639386722,2
DC_7,DC_8,SKU_11,3.0814394134494068,6
DC_7,DC_8,SKU_12,4.5601053039330415,6
DC_7,DC_8,SKU_13,4.106375649088822,4
DC_7,DC_8,SKU_14,0.6187262810249226,1
DC_7,DC_8,SKU_15,2.727751755445632,8
DC_7,DC_8,SKU_16,0.7883806442182979,2
DC_7,DC_8,SKU_17,3.7929924276695255,1
DC_7,DC_8,SKU_18,2.2875895916007583,4
DC_7,DC_8,SKU_19,1.6918981601610714,6
DC_7,DC_8,SKU_20,3.70747307082607,1
DC_7,DC_8,SKU_21,2.155312315142605,4
DC_7,DC_8,SKU_22,3.2097594622499748,8
DC_7,DC_8,SKU_23,4.035887257490298,8
DC_7,DC_8,SKU_24,3.418403715650041,4
DC_7,DC_8,SKU_25,1.4434741495026517,6
DC_7,DC_8,SKU_26,2.7449276951924646,5
DC_7,DC_8,SKU_27,2.4292631378816667,6
DC_7,DC_8,SKU_28,4.74035422055543,6
DC_7,DC_8,SKU_29,4.29614125517093,2
DC_7,DC_8,SKU_30,2.0196984862590104,8
DC_7,DC_8,SKU_31,2.0330006936978506,1
DC_7,DC_8,SKU_32,2.4854049599581955,9
DC_7,DC_8,SKU_33,2.160752717038118,5
DC_7,DC_8,SKU_34,3.1560403883286146,6
DC_7,DC_8,SKU_35,2.5743631649564285,4
DC_7,DC_8,SKU_36,3.6224630991874505,9
DC_7,DC_8,SKU_37,2.624525349049584,3
DC_7,DC_8,SKU_38,0.7623374173806067,4
DC_7,DC_8,SKU_39,4.459334216174222,9
DC_7,DC_8,SKU_40,3.4303897044290586,3
DC_7,DC_8,SKU_41,1.0057233871791924,8
DC_7,DC_8,SKU_42,4.443894246220218,1
DC_7,DC_8,SKU_43,1.8302102487689957,5
DC_7,DC_8,SKU_44,4.046535229753486,6
DC_7,DC_8,SKU_45,4.344556922522219,1
DC_7,DC_8,SKU_46,1.34879233569184,7
DC_7,DC_8,SKU_47,4.2361258675162325,6
DC_7,DC_8,SKU_48,3.6918371161294936,8
DC_7,DC_8,SKU_49,1.7818370447477614,3
DC_7,DC_8,SKU_50,4.112056232176636,2
DC_7,DC_9,SKU_1,4.125113718985551,7
DC_7,DC_9,SKU_2,1.3629805623215194,8
DC_7,DC_9,SKU_3,4.43135220185615,8
DC_7,DC_9,SKU_4,2.7186309703446767,3
DC_7,DC_9,SKU_5,2.342515719322891,2
DC_7,DC_9,SKU_6,0.7552397909828203,1
DC_7,DC_9,SKU_7,1.3021780166994805,9
DC_7,DC_9,SKU_8,3.1013377213317423,1
DC_7,DC_9,SKU_9,3.2658850357452587,7
DC_7,DC_9,SKU_10,4.444691534757585,8
DC_7,DC_9,SKU_11,4.157405839837217,2
DC_7,DC_9,SKU_12,2.97114806858653,5
DC_7,DC_9,SKU_13,3.110173195554151,7
DC_7,DC_9,SKU_14,0.9240815771476134,8
DC_7,DC_9,SKU_15,2.2011397800493784,9
DC_7,DC_9,SKU_16,3.939098995489153,6
DC_7,DC_9,SKU_17,2.572547034030151,8
DC_7,DC_9,SKU_18,2.869337514799562,3
DC_7,DC_9,SKU_19,3.5911733754843613,3
DC_7,DC_9,SKU_20,3.019518956911772,1
DC_7,DC_9,SKU_21,1.9045772459514767,1
DC_7,DC_9,SKU_22,2.332281823694939,1
DC_7,DC_9,SKU_23,2.9066043961362564,5
DC_7,DC_9,SKU_24,3.184837395607135,9
DC_7,DC_9,SKU_25,3.6577113532974286,4
DC_7,DC_9,SKU_26,3.8927195799864083,7
DC_7,DC_9,SKU_27,2.6051108541680263,3
DC_7,DC_9,SKU_28,3.965590813680137,6
DC_7,DC_9,SKU_29,4.253564449612607,7
DC_7,DC_9,SKU_30,4.659594557872102,7
DC_7,DC_9,SKU_31,3.2724154451749707,1
DC_7,DC_9,SKU_32,4.928870262733535,9
DC_7,DC_9,SKU_33,3.997336592478243,5
DC_7,DC_9,SKU_34,4.298943135993044,4
DC_7,DC_9,SKU_35,4.229002145901173,2
DC_7,DC_9,SKU_36,4.66098209731218,9
DC_7,DC_9,SKU_37,3.4774394021026294,6
DC_7,DC_9,SKU_38,1.838717014967007,6
DC_7,DC_9,SKU_39,3.765057114019767,6
DC_7,DC_9,SKU_40,1.1690265366328194,6
DC_7,DC_9,SKU_41,0.9701707788852559,7
DC_7,DC_9,SKU_42,4.8747498068331065,9
DC_7,DC_9,SKU_43,3.0318466814032474,2
DC_7,DC_9,SKU_44,1.9543732939595126,4
DC_7,DC_9,SKU_45,4.067048695075821,8
DC_7,DC_9,SKU_46,3.318101702433648,6
DC_7,DC_9,SKU_47,2.470837837831558,8
DC_7,DC_9,SKU_48,4.367455622750979,9
DC_7,DC_9,SKU_49,4.2133682066256055,1
DC_7,DC_9,SKU_50,4.955791071338233,2
DC_7,DC_10,SKU_1,3.5766479557607935,5
DC_7,DC_10,SKU_2,2.5170260653674004,4
DC_7,DC_10,SKU_3,2.691572182323078,4
DC_7,DC_10,SKU_4,1.664067982106428,3
DC_7,DC_10,SKU_5,3.747094367382621,5
DC_7,DC_10,SKU_6,2.804764801702492,7
DC_7,DC_10,SKU_7,1.925802246426485,5
DC_7,DC_10,SKU_8,3.6045320149101236,1
DC_7,DC_10,SKU_9,1.431438363500538,6
DC_7,DC_10,SKU_10,3.1724319545053765,5
DC_7,DC_10,SKU_11,4.904852068302056,3
DC_7,DC_10,SKU_12,0.8502761889973132,2
DC_7,DC_10,SKU_13,0.9768016010482146,3
DC_7,DC_10,SKU_14,1.8105049336022425,9
DC_7,DC_10,SKU_15,4.119441467437277,3
DC_7,DC_10,SKU_16,0.9786567487335966,1
DC_7,DC_10,SKU_17,0.5121554757537357,4
DC_7,DC_10,SKU_18,0.9487679173401558,8
DC_7,DC_10,SKU_19,3.369488207668658,4
DC_7,DC_10,SKU_20,0.6952873036035239,5
DC_7,DC_10,SKU_21,1.261993358331237,5
DC_7,DC_10,SKU_22,3.127504205174218,6
DC_7,DC_10,SKU_23,2.424613046150575,7
DC_7,DC_10,SKU_24,2.5912616138630216,8
DC_7,DC_10,SKU_25,2.8249891692974343,2
DC_7,DC_10,SKU_26,4.77740513537675,1
DC_7,DC_10,SKU_27,2.2008576003857785,6
DC_7,DC_10,SKU_28,1.3075035691138388,2
DC_7,DC_10,SKU_29,0.6773429088067546,3
DC_7,DC_10,SKU_30,1.2213906778200598,2
DC_7,DC_10,SKU_31,3.6419695407251274,1
DC_7,DC_10,SKU_32,1.484331453968419,4
DC_7,DC_10,SKU_33,2.6124568796931973,2
DC_7,DC_10,SKU_34,2.8824608324357444,4
DC_7,DC_10,SKU_35,1.9505230613642464,7
DC_7,DC_10,SKU_36,4.245070737025527,6
DC_7,DC_10,SKU_37,0.8363565663634198,2
DC_7,DC_10,SKU_38,4.949940704618945,9
DC_7,DC_10,SKU_39,3.7824174229222174,4
DC_7,DC_10,SKU_40,2.13409665616758,3
DC_7,DC_10,SKU_41,1.5156260347569361,1
DC_7,DC_10,SKU_42,2.4838480071613214,9
DC_7,DC_10,SKU_43,3.518163833656522,9
DC_7,DC_10,SKU_44,0.6520511792671189,3
DC_7,DC_10,SKU_45,0.8115355658553427,4
DC_7,DC_10,SKU_46,2.0567728303844133,7
DC_7,DC_10,SKU_47,4.039446451595213,2
DC_7,DC_10,SKU_48,0.6984149737888946,5
DC_7,DC_10,SKU_49,1.1553293233645314,6
DC_7,DC_10,SKU_50,2.529083021850294,8
DC_8,DC_1,SKU_1,0.9410243669192377,1
DC_8,DC_1,SKU_2,4.758190218513869,2
DC_8,DC_1,SKU_3,1.8949106139596148,2
DC_8,DC_1,SKU_4,1.6181083598753392,1
DC_8,DC_1,SKU_5,0.9811393897091962,5
DC_8,DC_1,SKU_6,4.038318016683251,4
DC_8,DC_1,SKU_7,0.8252226905510818,5
DC_8,DC_1,SKU_8,3.475550224678396,1
DC_8,DC_1,SKU_9,2.4764472991934356,4
DC_8,DC_1,SKU_10,2.7327916674550186,2
DC_8,DC_1,SKU_11,4.423089969610983,7
DC_8,DC_1,SKU_12,0.7767758140638734,6
DC_8,DC_1,SKU_13,2.0175698787612895,2
DC_8,DC_1,SKU_14,1.2096662956677136,3
DC_8,DC_1,SKU_15,1.4950546830005673,5
DC_8,DC_1,SKU_16,2.3243178238291584,3
DC_8,DC_1,SKU_17,1.150318507581276,5
DC_8,DC_1,SKU_18,1.1903791073489933,6
DC_8,DC_1,SKU_19,0.8082625665735232,6
DC_8,DC_1,SKU_20,2.5475694730900154,8
DC_8,DC_1,SKU_21,4.059518333294333,2
DC_8,DC_1,SKU_22,1.0753238164706016,2
DC_8,DC_1,SKU_23,2.285995902012135,7
DC_8,DC_1,SKU_24,2.1897437990932405,5
DC_8,DC_1,SKU_25,2.0440198238765426,8
DC_8,DC_1,SKU_26,1.3430768794809214,9
DC_8,DC_1,SKU_27,2.8399915581661483,8
DC_8,DC_1,SKU_28,1.269252021054136,2
DC_8,DC_1,SKU_29,2.705998885941834,9
DC_8,DC_1,SKU_30,3.9827125797065253,2
DC_8,DC_1,SKU_31,0.6017199771165198,4
DC_8,DC_1,SKU_32,1.4241568311049337,8
DC_8,DC_1,SKU_33,3.6487088471945173,8
DC_8,DC_1,SKU_34,2.318990197519473,7
DC_8,DC_1,SKU_35,0.9696715613727305,1
DC_8,DC_1,SKU_36,4.326203274511659,5
